Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130430.1	976111	976638	1	minus	hypothetical protein			protein-coding			WP_199270308.1	hypothetical protein	175	QYR01_RS04465
NZ_CP130430.1	976657	977631	1	minus	endonuclease/exonuclease/phosphatase family protein			protein-coding			WP_247644285.1	endonuclease/exonuclease/phosphatase family protein	324	QYR01_RS04470
NZ_CP130430.1	977778	980027	1	plus	heavy metal translocating P-type ATPase			protein-coding			WP_036589052.1	heavy metal translocating P-type ATPase	749	QYR01_RS04475
NZ_CP130430.1	980113	980703	1	plus	class I SAM-dependent methyltransferase			protein-coding			WP_302701591.1	class I SAM-dependent methyltransferase	196	QYR01_RS04480
NZ_CP130430.1	980730	981185	1	plus	pseudoazurin			protein-coding			WP_036589054.1	pseudoazurin	151	QYR01_RS04485
NZ_CP130430.1	981393	981797	1	plus	hypothetical protein			protein-coding			WP_155269265.1	hypothetical protein	134	QYR01_RS04490
NZ_CP130430.1	981851	982354	1	plus	copper chaperone PCu(A)C			protein-coding			WP_051517904.1	copper chaperone PCu(A)C	167	QYR01_RS04495
NZ_CP130430.1	982354	982968	1	plus	SCO family protein			protein-coding			WP_036589059.1	SCO family protein	204	QYR01_RS04500
NZ_CP130430.1	983025	983711	1	plus	thiol:disulfide interchange protein TlpA	tlpA		protein-coding			WP_036589143.1	thiol:disulfide interchange protein TlpA	228	QYR01_RS04505
NZ_CP130430.1	983753	984721	1	plus	LysR family transcriptional regulator			protein-coding			WP_036589061.1	LysR family transcriptional regulator	322	QYR01_RS04510
NZ_CP130430.1	984715	985002	1	minus	DUF2274 domain-containing protein			protein-coding			WP_036589063.1	DUF2274 domain-containing protein	95	QYR01_RS04515
NZ_CP130430.1	985002	986177	1	minus	TrbI/VirB10 family protein			protein-coding			WP_199270307.1	TrbI/VirB10 family protein	391	QYR01_RS04520
NZ_CP130430.1	986174	987199	1	minus	P-type conjugative transfer protein TrbG	trbG		protein-coding			WP_036589069.1	P-type conjugative transfer protein TrbG	341	QYR01_RS04525
NZ_CP130430.1	987196	987885	1	minus	conjugal transfer protein TrbF	trbF		protein-coding			WP_036589072.1	conjugal transfer protein TrbF	229	QYR01_RS04530
NZ_CP130430.1	987882	989240	1	minus	P-type conjugative transfer protein TrbL	trbL		protein-coding			WP_036589076.1	P-type conjugative transfer protein TrbL	452	QYR01_RS04535
NZ_CP130430.1	989244	989531	1	minus	putative entry exclusion protein TrbK-alt	trbK-alt		protein-coding			WP_036589078.1	putative entry exclusion protein TrbK-alt	95	QYR01_RS04540
NZ_CP130430.1	989552	990328	1	minus	P-type conjugative transfer protein TrbJ	trbJ		protein-coding			WP_036589081.1	P-type conjugative transfer protein TrbJ	258	QYR01_RS04545
NZ_CP130430.1	990325	992847	1	minus	conjugal transfer protein TrbE	trbE		protein-coding			WP_036589083.1	conjugal transfer protein TrbE	840	QYR01_RS04550
NZ_CP130430.1	992858	993139	1	minus	VirB3 family type IV secretion system protein			protein-coding			WP_036589085.1	VirB3 family type IV secretion system protein	93	QYR01_RS04555
NZ_CP130430.1	993139	993468	1	minus	TrbC/VirB2 family protein			protein-coding			WP_036589087.1	TrbC/VirB2 family protein	109	QYR01_RS04560
NZ_CP130430.1	993465	994463	1	minus	P-type conjugative transfer ATPase TrbB	trbB		protein-coding			WP_036589089.1	P-type conjugative transfer ATPase TrbB	332	QYR01_RS04565
NZ_CP130430.1	994732	994905	1	plus	hypothetical protein			protein-coding			WP_155269266.1	hypothetical protein	57	QYR01_RS04570
NZ_CP130430.1	994994	995422	1	minus	ribbon-helix-helix protein, CopG family			protein-coding			WP_036589091.1	ribbon-helix-helix protein, CopG family	142	QYR01_RS04575
NZ_CP130430.1	995434	997434	1	minus	conjugal transfer protein TraG			protein-coding			WP_036589094.1	conjugal transfer protein TraG	666	QYR01_RS04580
NZ_CP130430.1	997450	999234	1	minus	relaxase/mobilization nuclease domain-containing protein			protein-coding			WP_036589096.1	relaxase/mobilization nuclease domain-containing protein	594	QYR01_RS04585
NZ_CP130430.1	999482	1000261	1	minus	lytic transglycosylase domain-containing protein			protein-coding			WP_051517905.1	lytic transglycosylase domain-containing protein	259	QYR01_RS04590
NZ_CP130430.1	1000265	1000603	1	minus	DUF736 domain-containing protein			protein-coding			WP_036589098.1	DUF736 domain-containing protein	112	QYR01_RS04595
NZ_CP130430.1	1000675	1001223	1	minus	S26 family signal peptidase			protein-coding			WP_036589100.1	S26 family signal peptidase	182	QYR01_RS04600
NZ_CP130430.1	1001220	1001957	1	minus	DNA-methyltransferase			protein-coding			WP_051517911.1	DNA-methyltransferase	245	QYR01_RS04605
NZ_CP130430.1	1001987	1002490	1	minus	DUF2840 domain-containing protein			protein-coding			WP_036589105.1	DUF2840 domain-containing protein	167	QYR01_RS04610
NZ_CP130430.1	1002668	1003786	1	minus	replication initiator protein A			protein-coding			WP_051517906.1	replication initiator protein A	372	QYR01_RS04615
NZ_CP130430.1	1003798	1004079	1	minus	helix-turn-helix transcriptional regulator			protein-coding			WP_036589108.1	helix-turn-helix transcriptional regulator	93	QYR01_RS04620
NZ_CP130430.1	1004215	1004847	1	minus	DUF2285 domain-containing protein			protein-coding			WP_051517907.1	DUF2285 domain-containing protein	210	QYR01_RS04625
NZ_CP130430.1	1004762	1004986	1	minus	transcriptional regulator domain-containing protein			protein-coding			WP_080692129.1	transcriptional regulator domain-containing protein	74	QYR01_RS04630
NZ_CP130430.1	1005120	1005383	1	minus	hypothetical protein			protein-coding			WP_051517908.1	hypothetical protein	87	QYR01_RS04635
NZ_CP130430.1	1005512	1005760	1	minus	helix-turn-helix domain-containing protein			protein-coding			WP_036589110.1	helix-turn-helix domain-containing protein	82	QYR01_RS04640
NZ_CP130430.1	1006004	1006444	1	plus	hypothetical protein			protein-coding			WP_199270306.1	hypothetical protein	146	QYR01_RS04645
NZ_CP130430.1	1006514	1006915	1	minus	single-stranded DNA-binding protein			protein-coding			WP_036589112.1	single-stranded DNA-binding protein	133	QYR01_RS04650
NZ_CP130430.1	1007241	1007447	1	minus	hypothetical protein			protein-coding			WP_036589114.1	hypothetical protein	68	QYR01_RS04655
NZ_CP130430.1	1007640	1008056	1	minus	hypothetical protein			protein-coding			WP_036589116.1	hypothetical protein	138	QYR01_RS04660
NZ_CP130430.1	1008222	1009157	1	minus	DUF2493 domain-containing protein			protein-coding			WP_051517913.1	DUF2493 domain-containing protein	311	QYR01_RS04665
NZ_CP130430.1	1009526	1010563	1	minus	DUF7146 domain-containing protein			protein-coding			WP_036589118.1	DUF7146 domain-containing protein	345	QYR01_RS04670
NZ_CP130430.1	1010564	1014913	1	minus	strawberry notch family protein			protein-coding			WP_036589129.1	strawberry notch family protein	1449	QYR01_RS04675
NZ_CP130430.1	1015113	1015370	1	plus	type II toxin-antitoxin system Phd/YefM family antitoxin			protein-coding			WP_036589132.1	type II toxin-antitoxin system Phd/YefM family antitoxin	85	QYR01_RS04680
NZ_CP130430.1	1015367	1015750	1	plus	type II toxin-antitoxin system VapC family toxin			protein-coding			WP_036589135.1	type II toxin-antitoxin system VapC family toxin	127	QYR01_RS04685
NZ_CP130430.1	1015758	1016438	1	minus	hypothetical protein			protein-coding			WP_036589137.1	hypothetical protein	226	QYR01_RS04690
NZ_CP130430.1	1016431	1016847	1	minus	hypothetical protein			protein-coding			WP_036589138.1	hypothetical protein	138	QYR01_RS04695
NZ_CP130430.1	1016912	1017460	1	minus	hypothetical protein			protein-coding			WP_036589139.1	hypothetical protein	182	QYR01_RS04700
NZ_CP130430.1	1017659	1017823	1	minus	hypothetical protein			protein-coding			WP_196244983.1	hypothetical protein	54	QYR01_RS04705
NZ_CP130430.1	1018223	1018792	1	minus	ATP-binding protein			protein-coding			WP_036589140.1	ATP-binding protein	189	QYR01_RS04710
NZ_CP130430.1	1018948	1021086	1	minus	Spo0J and enkurin domain-containing protein			protein-coding			WP_158194148.1	Spo0J and enkurin domain-containing protein	712	QYR01_RS04715
NZ_CP130430.1	1021211	1021606	1	minus	DUF2958 domain-containing protein			protein-coding			WP_036589696.1	DUF2958 domain-containing protein	131	QYR01_RS04720
NZ_CP130430.1	1021603	1022565	1	minus	ArdC family protein			protein-coding			WP_158194147.1	ArdC family protein	320	QYR01_RS04725
NZ_CP130430.1	1022975	1023895	1	minus	Kiwa anti-phage protein KwaB-like domain-containing protein			protein-coding			WP_036585667.1	Kiwa anti-phage protein KwaB-like domain-containing protein	306	QYR01_RS04730
NZ_CP130430.1	1023898	1024494	1	minus	hypothetical protein			protein-coding			WP_036585665.1	hypothetical protein	198	QYR01_RS04735
NZ_CP130430.1	1024495	1025172	1	minus	hypothetical protein			protein-coding			WP_158194146.1	hypothetical protein	225	QYR01_RS04740
NZ_CP130430.1	1025289	1026119	1	minus	DUF4417 domain-containing protein			protein-coding			WP_051517763.1	DUF4417 domain-containing protein	276	QYR01_RS04745
NZ_CP130430.1	1026168	1026419	1	plus	hypothetical protein			protein-coding			WP_051517762.1	hypothetical protein	83	QYR01_RS04750
NZ_CP130430.1	1026416	1026766	1	minus	hypothetical protein			protein-coding			WP_036585661.1	hypothetical protein	116	QYR01_RS04755
NZ_CP130430.1	1026756	1027316	1	minus	hypothetical protein			protein-coding			WP_155269202.1	hypothetical protein	186	QYR01_RS04760
NZ_CP130430.1	1027679	1028000	1	plus	uncharacterized gene			pseudogene						QYR01_RS04765
NZ_CP130430.1	1028065	1029233	1	plus	IS3 family transposase			protein-coding			WP_155269201.1	IS3 family transposase	389	QYR01_RS04770
NZ_CP130430.1	1029584	1029961	1	minus	hypothetical protein			protein-coding			WP_247644237.1	hypothetical protein	125	QYR01_RS04775
NZ_CP130430.1	1030284	1032038	1	minus	SulP family inorganic anion transporter			protein-coding			WP_036585657.1	SulP family inorganic anion transporter	584	QYR01_RS04780
NZ_CP130430.1	1032050	1032397	1	minus	TIGR01244 family sulfur transferase			protein-coding			WP_036585655.1	TIGR01244 family sulfur transferase	115	QYR01_RS04785
NZ_CP130430.1	1032381	1032818	1	minus	YeeE/YedE family protein			protein-coding			WP_036585653.1	YeeE/YedE family protein	145	QYR01_RS04790
NZ_CP130430.1	1032820	1033245	1	minus	YeeE/YedE family protein			protein-coding			WP_036585651.1	YeeE/YedE family protein	141	QYR01_RS04795
NZ_CP130430.1	1033242	1033448	1	minus	YgaP family membrane protein			protein-coding			WP_036585649.1	YgaP family membrane protein	68	QYR01_RS04800
NZ_CP130430.1	1033463	1034338	1	minus	MBL fold metallo-hydrolase			protein-coding			WP_036585647.1	MBL fold metallo-hydrolase	291	QYR01_RS04805
NZ_CP130430.1	1034369	1035790	1	minus	SLC13 family permease			protein-coding			WP_210164594.1	SLC13 family permease	473	QYR01_RS04810
NZ_CP130430.1	1035841	1036668	1	plus	AraC family transcriptional regulator			protein-coding			WP_036585645.1	AraC family transcriptional regulator	275	QYR01_RS04815
NZ_CP130430.1	1036688	1037053	1	minus	DUF5368 domain-containing protein			protein-coding			WP_302701611.1	DUF5368 domain-containing protein	121	QYR01_RS04820
NZ_CP130430.1	1037069	1038399	1	minus	uncharacterized gene			pseudogene						QYR01_RS04830
NZ_CP130430.1	1038470	1038925	1	minus	OsmC family protein			protein-coding			WP_036585640.1	OsmC family protein	151	QYR01_RS04835
NZ_CP130430.1	1038963	1039334	1	minus	DsrE family protein			protein-coding			WP_036585637.1	DsrE family protein	123	QYR01_RS04840
NZ_CP130430.1	1039747	1039929	1	plus	transposase			protein-coding			WP_080692018.1	transposase	60	QYR01_RS24310
NZ_CP130430.1	1040634	1040708	1	minus	tRNA-Gly			tRNA						QYR01_RS04850
NZ_CP130430.1	1041096	1041617	1	plus	prolyl-tRNA synthetase associated domain-containing protein			protein-coding			WP_010658480.1	prolyl-tRNA synthetase associated domain-containing protein	173	QYR01_RS04855
NZ_CP130430.1	1041811	1042773	1	plus	thioredoxin	trxA		protein-coding			WP_010658481.1	thioredoxin	320	QYR01_RS04860
NZ_CP130430.1	1042978	1043673	1	plus	LON peptidase substrate-binding domain-containing protein			protein-coding			WP_010658482.1	LON peptidase substrate-binding domain-containing protein	231	QYR01_RS04865
NZ_CP130430.1	1043691	1043885	1	plus	Trm112 family protein			protein-coding			WP_010658483.1	Trm112 family protein	64	QYR01_RS04870
NZ_CP130430.1	1044171	1045286	1	plus	3-isopropylmalate dehydrogenase	leuB		protein-coding			WP_010658484.1	3-isopropylmalate dehydrogenase	371	QYR01_RS04875
NZ_CP130430.1	1045406	1046458	1	plus	bifunctional transcriptional activator/DNA repair enzyme AdaA			protein-coding			WP_010658485.1	bifunctional transcriptional activator/DNA repair enzyme AdaA	350	QYR01_RS04880
NZ_CP130430.1	1046522	1048417	1	minus	MFS transporter			protein-coding			WP_010658486.1	MFS transporter	631	QYR01_RS04885
NZ_CP130430.1	1048955	1049989	1	plus	aspartate-semialdehyde dehydrogenase			protein-coding			WP_010658488.1	aspartate-semialdehyde dehydrogenase	344	QYR01_RS04890
NZ_CP130430.1	1050044	1050499	1	minus	MarR family winged helix-turn-helix transcriptional regulator			protein-coding			WP_010658489.1	MarR family winged helix-turn-helix transcriptional regulator	151	QYR01_RS04895
NZ_CP130430.1	1050647	1051069	1	plus	organic hydroperoxide resistance protein			protein-coding			WP_010658490.1	organic hydroperoxide resistance protein	140	QYR01_RS04900
NZ_CP130430.1	1051355	1052254	1	minus	dihydrodipicolinate synthase family protein			protein-coding			WP_010658492.1	dihydrodipicolinate synthase family protein	299	QYR01_RS04905
NZ_CP130430.1	1052275	1052917	1	minus	uncharacterized gene			pseudogene						QYR01_RS04910
NZ_CP130430.1	1053233	1053655	1	minus	metallopeptidase family protein			protein-coding			WP_012092734.1	metallopeptidase family protein	140	QYR01_RS04915
NZ_CP130430.1	1053743	1054348	1	minus	3-isopropylmalate dehydratase small subunit	leuD		protein-coding			WP_010658495.1	3-isopropylmalate dehydratase small subunit	201	QYR01_RS04920
NZ_CP130430.1	1054590	1055051	1	minus	glyoxalase superfamily protein			protein-coding			WP_010658496.1	glyoxalase superfamily protein	153	QYR01_RS04925
NZ_CP130430.1	1055291	1056166	1	plus	HpcH/HpaI aldolase/citrate lyase family protein			protein-coding			WP_010658497.1	HpcH/HpaI aldolase/citrate lyase family protein	291	QYR01_RS04930
NZ_CP130430.1	1056183	1056389	1	plus	DUF1737 domain-containing protein			protein-coding			WP_010658498.1	DUF1737 domain-containing protein	68	QYR01_RS04935
NZ_CP130430.1	1056389	1056742	1	plus	VOC family protein			protein-coding			WP_010658499.1	VOC family protein	117	QYR01_RS04940
NZ_CP130430.1	1056777	1058825	1	minus	M3 family metallopeptidase			protein-coding			WP_105529300.1	M3 family metallopeptidase	682	QYR01_RS04945
NZ_CP130430.1	1059186	1060571	1	plus	magnesium transporter	mgtE		protein-coding			WP_010658501.1	magnesium transporter	461	QYR01_RS04950
NZ_CP130430.1	1060816	1062642	1	plus	translational GTPase TypA	typA		protein-coding			WP_010658502.1	translational GTPase TypA	608	QYR01_RS04955
NZ_CP130430.1	1062749	1063696	1	plus	phosphatase PAP2 family protein			protein-coding			WP_010658503.1	phosphatase PAP2 family protein	315	QYR01_RS04960
NZ_CP130430.1	1063626	1064570	1	minus	ABC transporter permease			protein-coding			WP_010658504.1	ABC transporter permease	314	QYR01_RS04965
NZ_CP130430.1	1064567	1065610	1	minus	ABC transporter permease			protein-coding			WP_010658505.1	ABC transporter permease	347	QYR01_RS04970
NZ_CP130430.1	1065610	1067139	1	minus	ABC transporter ATP-binding protein			protein-coding			WP_010658506.1	ABC transporter ATP-binding protein	509	QYR01_RS04975
NZ_CP130430.1	1067136	1068533	1	minus	amidase			protein-coding			WP_036563440.1	amidase	465	QYR01_RS04980
NZ_CP130430.1	1068570	1069568	1	minus	BMP family protein			protein-coding			WP_010658508.1	BMP family protein	332	QYR01_RS04985
NZ_CP130430.1	1069790	1071079	1	minus	amidohydrolase family protein			protein-coding			WP_010658509.1	amidohydrolase family protein	429	QYR01_RS04990
NZ_CP130430.1	1071249	1071836	1	plus	IMPACT family protein			protein-coding			WP_010658510.1	IMPACT family protein	195	QYR01_RS04995
NZ_CP130430.1	1071937	1073382	1	minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_010658511.1	sensor domain-containing diguanylate cyclase	481	QYR01_RS05000
NZ_CP130430.1	1073621	1074793	1	minus	M20 aminoacylase family protein			protein-coding			WP_010658512.1	M20 aminoacylase family protein	390	QYR01_RS05005
NZ_CP130430.1	1074795	1075283	1	minus	L-2-amino-thiazoline-4-carboxylic acid hydrolase			protein-coding			WP_010658513.1	L-2-amino-thiazoline-4-carboxylic acid hydrolase	162	QYR01_RS05010
NZ_CP130430.1	1075321	1076622	1	minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_010658514.1	NAD(P)/FAD-dependent oxidoreductase	433	QYR01_RS05015
NZ_CP130430.1	1076627	1078264	1	minus	ABC transporter ATP-binding protein			protein-coding			WP_010658515.1	ABC transporter ATP-binding protein	545	QYR01_RS05020
NZ_CP130430.1	1078264	1079139	1	minus	ABC transporter permease			protein-coding			WP_010658516.1	ABC transporter permease	291	QYR01_RS05025
NZ_CP130430.1	1079136	1080119	1	minus	ABC transporter permease			protein-coding			WP_010658517.1	ABC transporter permease	327	QYR01_RS05030
NZ_CP130430.1	1080204	1081790	1	minus	ABC transporter substrate-binding protein			protein-coding			WP_151576805.1	ABC transporter substrate-binding protein	528	QYR01_RS05035
