Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130429.1	764729	765691		plus	ribokinase			protein-coding			WP_302793587.1	ribokinase	320	QYR02_RS03860
NZ_CP130429.1	765742	766146		plus	D-ribose pyranase	rbsD		protein-coding			WP_055874617.1	D-ribose pyranase	134	QYR02_RS03865
NZ_CP130429.1	766146	766958		plus	GntR family transcriptional regulator			protein-coding			WP_055874620.1	GntR family transcriptional regulator	270	QYR02_RS03870
NZ_CP130429.1	766980	768038		plus	PLP-dependent cysteine synthase family protein			protein-coding			WP_302793590.1	PLP-dependent cysteine synthase family protein	352	QYR02_RS03875
NZ_CP130429.1	768062	768577		plus	glycine cleavage system protein R			protein-coding			WP_302793592.1	glycine cleavage system protein R	171	QYR02_RS03880
NZ_CP130429.1	768598	769281		minus	FadR/GntR family transcriptional regulator			protein-coding			WP_055866131.1	FadR/GntR family transcriptional regulator	227	QYR02_RS03885
NZ_CP130429.1	769447	770682		plus	aminotransferase class V-fold PLP-dependent enzyme			protein-coding			WP_302793594.1	aminotransferase class V-fold PLP-dependent enzyme	411	QYR02_RS03890
NZ_CP130429.1	770741	772051		plus	ABC transporter substrate-binding protein			protein-coding			WP_017829510.1	ABC transporter substrate-binding protein	436	QYR02_RS03895
NZ_CP130429.1	772055	773017		plus	carbohydrate ABC transporter permease			protein-coding			WP_302793597.1	carbohydrate ABC transporter permease	320	QYR02_RS03900
NZ_CP130429.1	773014	773934		plus	carbohydrate ABC transporter permease			protein-coding			WP_302793598.1	carbohydrate ABC transporter permease	306	QYR02_RS03905
NZ_CP130429.1	774039	775052		minus	aldo/keto reductase family protein			protein-coding			WP_017829513.1	aldo/keto reductase family protein	337	QYR02_RS03910
NZ_CP130429.1	775106	775615		minus	hypothetical protein			protein-coding			WP_055874629.1	hypothetical protein	169	QYR02_RS03915
NZ_CP130429.1	775626	777098		minus	aminotransferase-like domain-containing protein			protein-coding			WP_302793600.1	aminotransferase-like domain-containing protein	490	QYR02_RS03920
NZ_CP130429.1	777151	777459		plus	hypothetical protein			protein-coding			WP_302793601.1	hypothetical protein	102	QYR02_RS03925
NZ_CP130429.1	777500	779125		minus	DUF4407 domain-containing protein			protein-coding			WP_302793602.1	DUF4407 domain-containing protein	541	QYR02_RS03930
NZ_CP130429.1	779211	779783		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_055876064.1	TetR/AcrR family transcriptional regulator	190	QYR02_RS03935
NZ_CP130429.1	779849	780472		plus	NAD(P)H-dependent oxidoreductase			protein-coding			WP_302793605.1	NAD(P)H-dependent oxidoreductase	207	QYR02_RS03940
NZ_CP130429.1	780421	781722		minus	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		protein-coding			WP_302793607.1	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	433	QYR02_RS03945
NZ_CP130429.1	781794	782354		plus	ribosomal protein L7/L12			protein-coding			WP_127483091.1	ribosomal protein L7/L12	186	QYR02_RS03950
NZ_CP130429.1	782417	783055		plus	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			protein-coding			WP_055866152.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	212	QYR02_RS03955
NZ_CP130429.1	783159	783908		plus	sulfite exporter TauE/SafE family protein			protein-coding			WP_302793609.1	sulfite exporter TauE/SafE family protein	249	QYR02_RS03960
NZ_CP130429.1	783925	784755		minus	SDR family oxidoreductase			protein-coding			WP_017829524.1	SDR family oxidoreductase	276	QYR02_RS03965
NZ_CP130429.1	784802	785560		minus	SDR family NAD(P)-dependent oxidoreductase			protein-coding			WP_055874651.1	SDR family NAD(P)-dependent oxidoreductase	252	QYR02_RS03970
NZ_CP130429.1	785732	786457		plus	aminoglycoside 3'-phosphotransferase			protein-coding			WP_055866159.1	aminoglycoside 3'-phosphotransferase	241	QYR02_RS03975
NZ_CP130429.1	786556	787920		plus	TrkH family potassium uptake protein			protein-coding			WP_055866162.1	TrkH family potassium uptake protein	454	QYR02_RS03980
NZ_CP130429.1	787961	788656		plus	potassium channel family protein			protein-coding			WP_082531386.1	potassium channel family protein	231	QYR02_RS03985
NZ_CP130429.1	788658	789449		minus	energy-coupling factor transporter transmembrane component T family protein			protein-coding			WP_055866164.1	energy-coupling factor transporter transmembrane component T family protein	263	QYR02_RS03990
NZ_CP130429.1	789446	790909		minus	ABC transporter ATP-binding protein			protein-coding			WP_302793613.1	ABC transporter ATP-binding protein	487	QYR02_RS03995
NZ_CP130429.1	790909	791553		minus	ECF transporter S component			protein-coding			WP_302793614.1	ECF transporter S component	214	QYR02_RS04000
NZ_CP130429.1	791737	793422		plus	D-alanyl-D-alanine carboxypeptidase family protein			protein-coding			WP_302793616.1	D-alanyl-D-alanine carboxypeptidase family protein	561	QYR02_RS04005
NZ_CP130429.1	793560	795821		minus	ABC transporter ATP-binding protein			protein-coding			WP_302793618.1	ABC transporter ATP-binding protein	753	QYR02_RS04010
NZ_CP130429.1	795818	797545		minus	ABC transporter ATP-binding protein			protein-coding			WP_127483098.1	ABC transporter ATP-binding protein	575	QYR02_RS04015
NZ_CP130429.1	797813	798895		plus	hypothetical protein			protein-coding			WP_127483099.1	hypothetical protein	360	QYR02_RS04020
NZ_CP130429.1	798892	799290		plus	GntR family transcriptional regulator			protein-coding			WP_127483100.1	GntR family transcriptional regulator	132	QYR02_RS04025
NZ_CP130429.1	799434	800495		minus	enoyl-CoA hydratase/isomerase family protein			protein-coding			WP_127483101.1	enoyl-CoA hydratase/isomerase family protein	353	QYR02_RS04030
NZ_CP130429.1	800611	802614		plus	ATP-binding cassette domain-containing protein			protein-coding			WP_302793621.1	ATP-binding cassette domain-containing protein	667	QYR02_RS04035
NZ_CP130429.1	802715	803164		minus	hypothetical protein			protein-coding			WP_127483103.1	hypothetical protein	149	QYR02_RS04040
NZ_CP130429.1	803368	804690		minus	glutamate-1-semialdehyde 2,1-aminomutase	hemL		protein-coding			WP_127483104.1	glutamate-1-semialdehyde 2,1-aminomutase	440	QYR02_RS04045
NZ_CP130429.1	804713	805690		minus	porphobilinogen synthase	hemB		protein-coding			WP_055866187.1	porphobilinogen synthase	325	QYR02_RS04050
NZ_CP130429.1	805687	806484		minus	uroporphyrinogen-III synthase			protein-coding			WP_017829542.1	uroporphyrinogen-III synthase	265	QYR02_RS04055
NZ_CP130429.1	806481	807476		minus	hydroxymethylbilane synthase	hemC		protein-coding			WP_127483105.1	hydroxymethylbilane synthase	331	QYR02_RS04060
NZ_CP130429.1	807481	808161		minus	hydrogen peroxide-dependent heme synthase	hemQ		protein-coding			WP_017829544.1	hydrogen peroxide-dependent heme synthase	226	QYR02_RS04065
NZ_CP130429.1	808241	808513		minus	hypothetical protein			protein-coding			WP_017829545.1	hypothetical protein	90	QYR02_RS04070
NZ_CP130429.1	808500	808907		minus	phage holin family protein			protein-coding			WP_017829546.1	phage holin family protein	135	QYR02_RS04075
NZ_CP130429.1	808909	809346		minus	hypothetical protein			protein-coding			WP_055874683.1	hypothetical protein	145	QYR02_RS04080
NZ_CP130429.1	809502	811067		minus	protoporphyrinogen/coproporphyrinogen oxidase			protein-coding			WP_127483106.1	protoporphyrinogen/coproporphyrinogen oxidase	521	QYR02_RS04085
NZ_CP130429.1	811094	811426		minus	metalloregulator ArsR/SmtB family transcription factor			protein-coding			WP_017829549.1	metalloregulator ArsR/SmtB family transcription factor	110	QYR02_RS04090
NZ_CP130429.1	811478	812500		minus	uroporphyrinogen decarboxylase	hemE		protein-coding			WP_302793631.1	uroporphyrinogen decarboxylase	340	QYR02_RS04095
NZ_CP130429.1	812587	813882		plus	glutamyl-tRNA reductase			protein-coding			WP_127483108.1	glutamyl-tRNA reductase	431	QYR02_RS04100
NZ_CP130429.1	813915	814487		plus	HhH-GPD-type base excision DNA repair protein			protein-coding			WP_055866200.1	HhH-GPD-type base excision DNA repair protein	190	QYR02_RS04105
NZ_CP130429.1	814484	814909		plus	DUF1801 domain-containing protein			protein-coding			WP_127483109.1	DUF1801 domain-containing protein	141	QYR02_RS04110
NZ_CP130429.1	814937	815419		minus	hypothetical protein			protein-coding			WP_017829554.1	hypothetical protein	160	QYR02_RS04115
NZ_CP130429.1	815490	816647		minus	epoxide hydrolase family protein			protein-coding			WP_055866205.1	epoxide hydrolase family protein	385	QYR02_RS04120
NZ_CP130429.1	816717	817673		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_055874696.1	helix-turn-helix transcriptional regulator	318	QYR02_RS04125
NZ_CP130429.1	817776	819161		minus	glycine--tRNA ligase			protein-coding			WP_017829557.1	glycine--tRNA ligase	461	QYR02_RS04130
NZ_CP130429.1	819279	820748		plus	peptide MFS transporter			protein-coding			WP_055874699.1	peptide MFS transporter	489	QYR02_RS04135
NZ_CP130429.1	820787	821476		minus	GNAT family N-acetyltransferase			protein-coding			WP_055866209.1	GNAT family N-acetyltransferase	229	QYR02_RS04140
NZ_CP130429.1	821527	822147		minus	hypothetical protein			protein-coding			WP_031205733.1	hypothetical protein	206	QYR02_RS04145
NZ_CP130429.1	822238	823677		plus	MFS transporter			protein-coding			WP_302793636.1	MFS transporter	479	QYR02_RS04150
NZ_CP130429.1	823693	824094		minus	hypothetical protein			protein-coding			WP_055866210.1	hypothetical protein	133	QYR02_RS04155
NZ_CP130429.1	824124	825089		minus	serine hydrolase			protein-coding			WP_017829562.1	serine hydrolase	321	QYR02_RS04160
NZ_CP130429.1	825200	827164		minus	M13 family metallopeptidase			protein-coding			WP_302793639.1	M13 family metallopeptidase	654	QYR02_RS04165
NZ_CP130429.1	827175	828323		minus	sensor histidine kinase			protein-coding			WP_302794607.1	sensor histidine kinase	382	QYR02_RS04170
NZ_CP130429.1	828326	829024		minus	response regulator transcription factor			protein-coding			WP_055866214.1	response regulator transcription factor	232	QYR02_RS04175
NZ_CP130429.1	829193	829639		plus	DM13 domain-containing protein			protein-coding			WP_055866216.1	DM13 domain-containing protein	148	QYR02_RS04180
NZ_CP130429.1	829636	830112		plus	DoxX family membrane protein			protein-coding			WP_302793642.1	DoxX family membrane protein	158	QYR02_RS04185
NZ_CP130429.1	830118	830669		minus	DnaJ family domain-containing protein			protein-coding			WP_055866221.1	DnaJ family domain-containing protein	183	QYR02_RS04190
NZ_CP130429.1	830772	832094		plus	MATE family efflux transporter			protein-coding			WP_127483114.1	MATE family efflux transporter	440	QYR02_RS04195
NZ_CP130429.1	832228	832539		plus	hypothetical protein			protein-coding			WP_055866925.1	hypothetical protein	103	QYR02_RS04200
NZ_CP130429.1	832567	833247		minus	TrmH family RNA methyltransferase			protein-coding			WP_229779049.1	TrmH family RNA methyltransferase	226	QYR02_RS04205
NZ_CP130429.1	833387	834655		plus	Nramp family divalent metal transporter			protein-coding			WP_127483116.1	Nramp family divalent metal transporter	422	QYR02_RS04210
NZ_CP130429.1	834675	834971		plus	hypothetical protein			protein-coding			WP_017829573.1	hypothetical protein	98	QYR02_RS04215
NZ_CP130429.1	834999	836444		minus	Na+/H+ antiporter NhaC family protein			protein-coding			WP_055874725.1	Na+/H+ antiporter NhaC family protein	481	QYR02_RS04220
NZ_CP130429.1	836512	838125		minus	amidohydrolase			protein-coding			WP_302793648.1	amidohydrolase	537	QYR02_RS04225
NZ_CP130429.1	838209	838865		plus	TetR/AcrR family transcriptional regulator			protein-coding			WP_127483119.1	TetR/AcrR family transcriptional regulator	218	QYR02_RS04230
NZ_CP130429.1	838875	839507		plus	metal-dependent transcriptional regulator			protein-coding			WP_141388066.1	metal-dependent transcriptional regulator	210	QYR02_RS04235
NZ_CP130429.1	839562	840374		plus	HAD-IIA family hydrolase			protein-coding			WP_302793652.1	HAD-IIA family hydrolase	270	QYR02_RS04240
NZ_CP130429.1	840378	840956		plus	YdeI/OmpD-associated family protein			protein-coding			WP_302793654.1	YdeI/OmpD-associated family protein	192	QYR02_RS04245
NZ_CP130429.1	840953	841120		plus	hypothetical protein			protein-coding			WP_200942451.1	hypothetical protein	55	QYR02_RS04250
NZ_CP130429.1	841146	842774		minus	ABC transporter ATP-binding protein			protein-coding			WP_017829581.1	ABC transporter ATP-binding protein	542	QYR02_RS04255
NZ_CP130429.1	842771	843904		minus	serine hydrolase domain-containing protein			protein-coding			WP_302793656.1	serine hydrolase domain-containing protein	377	QYR02_RS04260
NZ_CP130429.1	843901	845052		minus	enolase C-terminal domain-like protein			protein-coding			WP_302793658.1	enolase C-terminal domain-like protein	383	QYR02_RS04265
NZ_CP130429.1	845066	845569		minus	GNAT family N-acetyltransferase			protein-coding			WP_302793660.1	GNAT family N-acetyltransferase	167	QYR02_RS04270
NZ_CP130429.1	845566	846756		minus	anhydro-N-acetylmuramic acid kinase			protein-coding			WP_055874749.1	anhydro-N-acetylmuramic acid kinase	396	QYR02_RS04275
NZ_CP130429.1	846756	847661		minus	N-acetylmuramic acid 6-phosphate etherase	murQ		protein-coding			WP_017829586.1	N-acetylmuramic acid 6-phosphate etherase	301	QYR02_RS04280
NZ_CP130429.1	847658	848545		minus	ABC transporter permease			protein-coding			WP_017829587.1	ABC transporter permease	295	QYR02_RS04285
NZ_CP130429.1	848542	849513		minus	ABC transporter permease			protein-coding			WP_017829588.1	ABC transporter permease	323	QYR02_RS04290
NZ_CP130429.1	849580	851127		minus	ABC transporter substrate-binding protein			protein-coding			WP_127483126.1	ABC transporter substrate-binding protein	515	QYR02_RS04295
NZ_CP130429.1	851293	852195		plus	MurR/RpiR family transcriptional regulator			protein-coding			WP_017829590.1	MurR/RpiR family transcriptional regulator	300	QYR02_RS04300
NZ_CP130429.1	852192	853340		plus	MFS transporter			protein-coding			WP_302793664.1	MFS transporter	382	QYR02_RS04305
NZ_CP130429.1	853460	853654		plus	hypothetical protein			protein-coding			WP_302793666.1	hypothetical protein	64	QYR02_RS04310
NZ_CP130429.1	853659	853928		plus	hypothetical protein			protein-coding			WP_127483130.1	hypothetical protein	89	QYR02_RS04315
NZ_CP130429.1	853948	854850		minus	ROK family protein			protein-coding			WP_055874767.1	ROK family protein	300	QYR02_RS04320
NZ_CP130429.1	854847	855407		minus	orotate phosphoribosyltransferase	pyrE		protein-coding			WP_127483131.1	orotate phosphoribosyltransferase	186	QYR02_RS04325
NZ_CP130429.1	855593	856438		plus	exodeoxyribonuclease III			protein-coding			WP_017829595.1	exodeoxyribonuclease III	281	QYR02_RS04330
NZ_CP130429.1	856450	857259		plus	Cof-type HAD-IIB family hydrolase			protein-coding			WP_055866249.1	Cof-type HAD-IIB family hydrolase	269	QYR02_RS04335
NZ_CP130429.1	857263	859302		minus	MSCRAMM family protein			protein-coding			WP_302793667.1	MSCRAMM family protein	679	QYR02_RS04340
NZ_CP130429.1	859548	860813		plus	sensor histidine kinase			protein-coding			WP_270410995.1	sensor histidine kinase	421	QYR02_RS04345
NZ_CP130429.1	860810	861490		plus	response regulator			protein-coding			WP_055866254.1	response regulator	226	QYR02_RS04350
NZ_CP130429.1	861545	862717		plus	benzoate/H(+) symporter BenE family transporter			protein-coding			WP_302793668.1	benzoate/H(+) symporter BenE family transporter	390	QYR02_RS04355
NZ_CP130429.1	862815	863699		plus	ABC transporter ATP-binding protein			protein-coding			WP_302794608.1	ABC transporter ATP-binding protein	294	QYR02_RS04360
NZ_CP130429.1	863696	864784		plus	ABC transporter permease			protein-coding			WP_127483139.1	ABC transporter permease	362	QYR02_RS04365
NZ_CP130429.1	864888	868358		minus	proline dehydrogenase family protein			protein-coding			WP_127483140.1	proline dehydrogenase family protein	1156	QYR02_RS04370
NZ_CP130429.1	868494	869402		plus	LysR substrate-binding domain-containing protein			protein-coding			WP_302793670.1	LysR substrate-binding domain-containing protein	302	QYR02_RS04375
NZ_CP130429.1	869523	870110		plus	nitroreductase family protein			protein-coding			WP_151485681.1	nitroreductase family protein	195	QYR02_RS04380
NZ_CP130429.1	870199	872406		minus	ATP-dependent Clp protease ATP-binding subunit			protein-coding			WP_017829611.1	ATP-dependent Clp protease ATP-binding subunit	735	QYR02_RS04385
NZ_CP130429.1	872384	873697		minus	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		protein-coding			WP_302793673.1	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	437	QYR02_RS04390
NZ_CP130429.1	873766	874467		plus	NRDE family protein			protein-coding			WP_127483143.1	NRDE family protein	233	QYR02_RS04395
NZ_CP130429.1	874505	875479		minus	GlxA family transcriptional regulator			protein-coding			WP_302793675.1	GlxA family transcriptional regulator	324	QYR02_RS04400
