Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP129667.1	737235	739520	1	plus	polysaccharide biosynthesis protein UppB	uppB		protein-coding			WKL20883.1	polysaccharide biosynthesis protein UppB	761	QYR00_03615
CP129667.1	739540	740772	1	minus	polysaccharide biosynthesis GNAT family N-acetyltransferase UppA	uppA		protein-coding			WKL20884.1	polysaccharide biosynthesis GNAT family N-acetyltransferase UppA	410	QYR00_03620
CP129667.1	740871	741083	1	minus	DUF2842 domain-containing protein			protein-coding			WKL20885.1	DUF2842 domain-containing protein	70	QYR00_03625
CP129667.1	741227	742330	1	plus	COX15/CtaA family protein			protein-coding			WKL21590.1	COX15/CtaA family protein	367	QYR00_03630
CP129667.1	742337	743182	1	minus	aminoglycoside phosphotransferase family protein			protein-coding			WKL20886.1	aminoglycoside phosphotransferase family protein	281	QYR00_03635
CP129667.1	743179	744111	1	minus	N-acetyl-gamma-glutamyl-phosphate reductase	argC		protein-coding			WKL20887.1	N-acetyl-gamma-glutamyl-phosphate reductase	310	QYR00_03640
CP129667.1	744182	745135	1	minus	agmatinase	speB		protein-coding			WKL20888.1	agmatinase	317	QYR00_03645
CP129667.1	745266	745733	1	minus	30S ribosomal protein S9	rpsI		protein-coding			WKL20889.1	30S ribosomal protein S9	155	QYR00_03650
CP129667.1	745736	746200	1	minus	50S ribosomal protein L13	rplM		protein-coding			WKL20890.1	50S ribosomal protein L13	154	QYR00_03655
CP129667.1	746452	747288	1	minus	EamA family transporter			protein-coding			WKL20891.1	EamA family transporter	278	QYR00_03660
CP129667.1	747414	747806	1	plus	hypothetical protein			protein-coding			WKL20892.1	hypothetical protein	130	QYR00_03665
CP129667.1	748193	748627	1	plus	CoA-binding protein			protein-coding			WKL20893.1	CoA-binding protein	144	QYR00_03670
CP129667.1	748701	749984	1	plus	O-acetylhomoserine aminocarboxypropyltransferase			protein-coding			WKL20894.1	O-acetylhomoserine aminocarboxypropyltransferase	427	QYR00_03675
CP129667.1	749999	750343	1	plus	cupin domain-containing protein			protein-coding			WKL20895.1	cupin domain-containing protein	114	QYR00_03680
CP129667.1	750399	751652	1	minus	cytochrome P450			protein-coding			WKL20896.1	cytochrome P450	417	QYR00_03685
CP129667.1	751738	752985	1	minus	GGDEF domain-containing protein			protein-coding			WKL20897.1	GGDEF domain-containing protein	415	QYR00_03690
CP129667.1	753442	754074	1	plus	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		protein-coding			WKL20898.1	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	210	QYR00_03695
CP129667.1	754367	755644	1	plus	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		protein-coding			WKL20899.1	ATP-dependent Clp protease ATP-binding subunit ClpX	425	QYR00_03700
CP129667.1	756057	758474	1	plus	endopeptidase La	lon		protein-coding			WKL20900.1	endopeptidase La	805	QYR00_03705
CP129667.1	758764	759039	1	plus	DNA-binding protein HupB	hupB		protein-coding			WKL20901.1	DNA-binding protein HupB	91	QYR00_03710
CP129667.1	759394	761592	1	plus	esterase-like activity of phytase family protein			protein-coding			WKL20902.1	esterase-like activity of phytase family protein	732	QYR00_03715
CP129667.1	761801	761935	1	minus	hypothetical protein			protein-coding			WKL20903.1	hypothetical protein	44	QYR00_03720
CP129667.1	762257	762332	1	minus	tRNA-Val			tRNA						QYR00_03725
CP129667.1	762374	762679	1	plus	hypothetical protein			protein-coding			WKL20904.1	hypothetical protein	101	QYR00_03730
CP129667.1	762779	762855	1	plus	tRNA-Asp			tRNA						QYR00_03735
CP129667.1	762896	762972	1	plus	tRNA-Asp			tRNA						QYR00_03740
CP129667.1	763410	763775	1	plus	NADH-quinone oxidoreductase subunit A			protein-coding			WKL20905.1	NADH-quinone oxidoreductase subunit A	121	QYR00_03745
CP129667.1	763766	764350	1	plus	NADH-quinone oxidoreductase subunit B			protein-coding			WKL20906.1	NADH-quinone oxidoreductase subunit B	194	QYR00_03750
CP129667.1	764371	764973	1	plus	NADH-quinone oxidoreductase subunit C			protein-coding			WKL20907.1	NADH-quinone oxidoreductase subunit C	200	QYR00_03755
CP129667.1	764970	765398	1	plus	GFA family protein			protein-coding			WKL20908.1	GFA family protein	142	QYR00_03760
CP129667.1	765400	766590	1	plus	NADH-quinone oxidoreductase subunit D			protein-coding			WKL20909.1	NADH-quinone oxidoreductase subunit D	396	QYR00_03765
CP129667.1	766590	766850	1	plus	hypothetical protein			protein-coding			WKL20910.1	hypothetical protein	86	QYR00_03770
CP129667.1	766867	767964	1	plus	NADH-quinone oxidoreductase subunit E			protein-coding			WKL20911.1	NADH-quinone oxidoreductase subunit E	365	QYR00_03775
CP129667.1	767975	769279	1	plus	NADH-quinone oxidoreductase subunit NuoF	nuoF		protein-coding			WKL20912.1	NADH-quinone oxidoreductase subunit NuoF	434	QYR00_03780
CP129667.1	769429	771510	1	plus	NADH-quinone oxidoreductase subunit NuoG	nuoG		protein-coding			WKL20913.1	NADH-quinone oxidoreductase subunit NuoG	693	QYR00_03785
CP129667.1	771524	772570	1	plus	NADH-quinone oxidoreductase subunit NuoH	nuoH		protein-coding			WKL20914.1	NADH-quinone oxidoreductase subunit NuoH	348	QYR00_03790
CP129667.1	772607	773098	1	plus	NADH-quinone oxidoreductase subunit NuoI	nuoI		protein-coding			WKL20915.1	NADH-quinone oxidoreductase subunit NuoI	163	QYR00_03795
CP129667.1	773235	773849	1	plus	NADH-quinone oxidoreductase subunit J			protein-coding			WKL20916.1	NADH-quinone oxidoreductase subunit J	204	QYR00_03800
CP129667.1	773878	774186	1	plus	NADH-quinone oxidoreductase subunit NuoK	nuoK		protein-coding			WKL20917.1	NADH-quinone oxidoreductase subunit NuoK	102	QYR00_03805
CP129667.1	774194	776191	1	plus	NADH-quinone oxidoreductase subunit L	nuoL		protein-coding			WKL20918.1	NADH-quinone oxidoreductase subunit L	665	QYR00_03810
CP129667.1	776191	777702	1	plus	NADH-quinone oxidoreductase subunit M			protein-coding			WKL20919.1	NADH-quinone oxidoreductase subunit M	503	QYR00_03815
CP129667.1	777721	779163	1	plus	NADH-quinone oxidoreductase subunit NuoN	nuoN		protein-coding			WKL20920.1	NADH-quinone oxidoreductase subunit NuoN	480	QYR00_03820
CP129667.1	779220	779930	1	plus	biotin--[acetyl-CoA-carboxylase] ligase			protein-coding			WKL21591.1	biotin--[acetyl-CoA-carboxylase] ligase	236	QYR00_03825
CP129667.1	780135	781802	1	plus	ribonuclease J			protein-coding			WKL20921.1	ribonuclease J	555	QYR00_03830
CP129667.1	781943	782248	1	plus	DUF1467 family protein			protein-coding			WKL20922.1	DUF1467 family protein	101	QYR00_03835
CP129667.1	783035	784357	1	plus	proline--tRNA ligase			protein-coding			WKL20923.1	proline--tRNA ligase	440	QYR00_03840
CP129667.1	784482	785789	1	plus	lipoprotein-releasing ABC transporter permease subunit			protein-coding			WKL20924.1	lipoprotein-releasing ABC transporter permease subunit	435	QYR00_03845
CP129667.1	785805	786488	1	plus	ABC transporter ATP-binding protein			protein-coding			WKL20925.1	ABC transporter ATP-binding protein	227	QYR00_03850
CP129667.1	786974	790474	1	plus	DNA polymerase III subunit alpha	dnaE		protein-coding			WKL20926.1	DNA polymerase III subunit alpha	1166	QYR00_03855
CP129667.1	790496	791746	1	minus	L,D-transpeptidase family protein			protein-coding			WKL20927.1	L,D-transpeptidase family protein	416	QYR00_03860
CP129667.1	791900	793183	1	minus	DNA polymerase IV			protein-coding			WKL20928.1	DNA polymerase IV	427	QYR00_03865
CP129667.1	793254	793562	1	minus	DUF3572 domain-containing protein			protein-coding			WKL20929.1	DUF3572 domain-containing protein	102	QYR00_03870
CP129667.1	793694	794065	1	plus	response regulator			protein-coding			WKL20930.1	response regulator	123	QYR00_03875
CP129667.1	794084	795454	1	plus	PleD family two-component system response regulator			protein-coding			WKL20931.1	PleD family two-component system response regulator	456	QYR00_03880
CP129667.1	796271	796438	1	minus	50S ribosomal protein L33	rpmG		protein-coding			WKL20932.1	50S ribosomal protein L33	55	QYR00_03885
CP129667.1	796528	797691	1	minus	MFS transporter			protein-coding			WKL21592.1	MFS transporter	387	QYR00_03890
CP129667.1	797709	798335	1	minus	NUDIX hydrolase			protein-coding			WKL21593.1	NUDIX hydrolase	208	QYR00_03895
CP129667.1	798398	798841	1	minus	DUF983 domain-containing protein			protein-coding			WKL20933.1	DUF983 domain-containing protein	147	QYR00_03900
CP129667.1	798902	801256	1	minus	ribonuclease R	rnr		protein-coding			WKL20934.1	ribonuclease R	784	QYR00_03905
CP129667.1	801253	803937	1	minus	type I DNA topoisomerase	topA		protein-coding			WKL20935.1	type I DNA topoisomerase	894	QYR00_03910
CP129667.1	804196	804429	1	plus	hypothetical protein			protein-coding			WKL20936.1	hypothetical protein	77	QYR00_03915
CP129667.1	804382	805524	1	minus	DNA-processing protein DprA	dprA		protein-coding			WKL20937.1	DNA-processing protein DprA	380	QYR00_03920
CP129667.1	805547	806164	1	minus	glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		protein-coding			WKL20938.1	glycerol-3-phosphate 1-O-acyltransferase PlsY	205	QYR00_03925
CP129667.1	806212	807504	1	minus	dihydroorotase			protein-coding			WKL20939.1	dihydroorotase	430	QYR00_03930
CP129667.1	807501	808442	1	minus	aspartate carbamoyltransferase catalytic subunit			protein-coding			WKL21594.1	aspartate carbamoyltransferase catalytic subunit	313	QYR00_03935
CP129667.1	808684	809115	1	minus	nuclear transport factor 2 family protein			protein-coding			WKL21595.1	nuclear transport factor 2 family protein	143	QYR00_03940
CP129667.1	809624	811276	1	plus	acyl-CoA dehydrogenase family protein			protein-coding			WKL20940.1	acyl-CoA dehydrogenase family protein	550	QYR00_03945
CP129667.1	811417	812028	1	plus	GNAT family N-acetyltransferase			protein-coding			WKL20941.1	GNAT family N-acetyltransferase	203	QYR00_03950
CP129667.1	812044	812967	1	minus	ornithine cyclodeaminase family protein			protein-coding			WKL20942.1	ornithine cyclodeaminase family protein	307	QYR00_03955
CP129667.1	813164	813808	1	plus	TetR/AcrR family transcriptional regulator			protein-coding			WKL20943.1	TetR/AcrR family transcriptional regulator	214	QYR00_03960
CP129667.1	814065	814226	1	plus	hypothetical protein			protein-coding			WKL21705.1	hypothetical protein	53	QYR00_03965
CP129667.1	814223	814540	1	plus	DUF6105 family protein			protein-coding			WKL20944.1	DUF6105 family protein	105	QYR00_03970
CP129667.1	814492	814971	1	minus	Holliday junction resolvase RuvX	ruvX		protein-coding			WKL20945.1	Holliday junction resolvase RuvX	159	QYR00_03975
CP129667.1	814985	815287	1	minus	alkylphosphonate utilization protein			protein-coding			WKL20946.1	alkylphosphonate utilization protein	100	QYR00_03980
CP129667.1	815474	816178	1	plus	metal-dependent hydrolase			protein-coding			WKL20947.1	metal-dependent hydrolase	234	QYR00_03985
CP129667.1	816304	816591	1	plus	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		protein-coding			WKL20948.1	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	95	QYR00_03990
CP129667.1	816647	818128	1	plus	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		protein-coding			WKL20949.1	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	493	QYR00_03995
CP129667.1	818187	818444	1	minus	YjhX family toxin			protein-coding			WKL20950.1	YjhX family toxin	85	QYR00_04000
CP129667.1	818763	819272	1	plus	GNAT family N-acetyltransferase			protein-coding			WKL20951.1	GNAT family N-acetyltransferase	169	QYR00_04005
CP129667.1	819254	819535	1	minus	DUF1294 domain-containing protein			protein-coding			WKL20952.1	DUF1294 domain-containing protein	93	QYR00_04010
CP129667.1	819687	821192	1	plus	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		protein-coding			WKL20953.1	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	501	QYR00_04015
CP129667.1	821409	821906	1	plus	GNAT family N-acetyltransferase			protein-coding			WKL20954.1	GNAT family N-acetyltransferase	165	QYR00_04020
CP129667.1	821903	822376	1	plus	GNAT family N-acetyltransferase			protein-coding			WKL20955.1	GNAT family N-acetyltransferase	157	QYR00_04025
CP129667.1	822487	822885	1	plus	NADH:ubiquinone oxidoreductase subunit NDUFA12			protein-coding			WKL20956.1	NADH:ubiquinone oxidoreductase subunit NDUFA12	132	QYR00_04030
CP129667.1	823016	823453	1	plus	DUF2155 domain-containing protein			protein-coding			WKL20957.1	DUF2155 domain-containing protein	145	QYR00_04035
CP129667.1	823470	824084	1	minus	leucyl/phenylalanyl-tRNA--protein transferase	aat		protein-coding			WKL20958.1	leucyl/phenylalanyl-tRNA--protein transferase	204	QYR00_04040
CP129667.1	824091	825437	1	minus	acetyl-CoA carboxylase biotin carboxylase subunit	accC		protein-coding			WKL20959.1	acetyl-CoA carboxylase biotin carboxylase subunit	448	QYR00_04045
CP129667.1	825450	825938	1	minus	acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		protein-coding			WKL20960.1	acetyl-CoA carboxylase biotin carboxyl carrier protein	162	QYR00_04050
CP129667.1	825964	826401	1	minus	type II 3-dehydroquinate dehydratase	aroQ		protein-coding			WKL20961.1	type II 3-dehydroquinate dehydratase	145	QYR00_04055
CP129667.1	826527	827294	1	minus	DsbA family protein			protein-coding			WKL20962.1	DsbA family protein	255	QYR00_04060
CP129667.1	827467	828624	1	plus	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			protein-coding			WKL21596.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	385	QYR00_04065
CP129667.1	828654	829337	1	minus	winged helix-turn-helix domain-containing protein			protein-coding			WKL20963.1	winged helix-turn-helix domain-containing protein	227	QYR00_04070
CP129667.1	829411	829737	1	plus	NIPSNAP family protein			protein-coding			WKL21597.1	NIPSNAP family protein	108	QYR00_04075
CP129667.1	829734	830099	1	plus	antibiotic biosynthesis monooxygenase			protein-coding			WKL20964.1	antibiotic biosynthesis monooxygenase	121	QYR00_04080
CP129667.1	830247	830951	1	plus	SDR family oxidoreductase			protein-coding			WKL20965.1	SDR family oxidoreductase	234	QYR00_04085
CP129667.1	831227	834151	1	minus	Rne/Rng family ribonuclease			protein-coding			WKL20966.1	Rne/Rng family ribonuclease	974	QYR00_04090
CP129667.1	834797	836056	1	plus	N-acetylmuramoyl-L-alanine amidase			protein-coding			WKL21598.1	N-acetylmuramoyl-L-alanine amidase	419	QYR00_04095
CP129667.1	836384	838831	1	plus	penicillin-binding protein 1A			protein-coding			WKL20967.1	penicillin-binding protein 1A	815	QYR00_04100
CP129667.1	838930	840061	1	plus	peptide chain release factor 2	prfB		protein-coding			WKL20968.1	peptide chain release factor 2	376	QYR00_04105
CP129667.1	840138	840617	1	plus	cysteine hydrolase family protein			protein-coding			WKL20969.1	cysteine hydrolase family protein	159	QYR00_04110
CP129667.1	840621	841121	1	minus	hypothetical protein			protein-coding			WKL20970.1	hypothetical protein	166	QYR00_04115
CP129667.1	841143	841916	1	minus	NAD kinase			protein-coding			WKL20971.1	NAD kinase	257	QYR00_04120
CP129667.1	842220	843137	1	plus	PhzF family phenazine biosynthesis protein			protein-coding			WKL21599.1	PhzF family phenazine biosynthesis protein	305	QYR00_04125
CP129667.1	843238	849588	1	minus	hypothetical protein			protein-coding			WKL20972.1	hypothetical protein	2116	QYR00_04130
CP129667.1	850067	850435	1	plus	Hpt domain-containing protein			protein-coding			WKL20973.1	Hpt domain-containing protein	122	QYR00_04135
CP129667.1	850565	850885	1	plus	2Fe-2S iron-sulfur cluster-binding protein			protein-coding			WKL20974.1	2Fe-2S iron-sulfur cluster-binding protein	106	QYR00_04140
CP129667.1	851194	851820	1	minus	DUF922 domain-containing Zn-dependent protease			protein-coding			WKL20975.1	DUF922 domain-containing Zn-dependent protease	208	QYR00_04145
CP129667.1	852000	852785	1	plus	dihydropteroate synthase	folP		protein-coding			WKL20976.1	dihydropteroate synthase	261	QYR00_04150
CP129667.1	852862	853227	1	plus	dihydroneopterin aldolase	folB		protein-coding			WKL21600.1	dihydroneopterin aldolase	121	QYR00_04155
CP129667.1	853232	853747	1	plus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		protein-coding			WKL21601.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	171	QYR00_04160
CP129667.1	853761	854321	1	minus	hypothetical protein			protein-coding			WKL20977.1	hypothetical protein	186	QYR00_04165
CP129667.1	854451	855530	1	minus	YcjF family protein			protein-coding			WKL20978.1	YcjF family protein	359	QYR00_04170
CP129667.1	855527	857005	1	minus	YcjX family protein			protein-coding			WKL20979.1	YcjX family protein	492	QYR00_04175
CP129667.1	857137	857613	1	minus	histidine phosphatase family protein			protein-coding			WKL21602.1	histidine phosphatase family protein	158	QYR00_04180
CP129667.1	857917	858336	1	plus	RNA polymerase-binding protein DksA	dksA		protein-coding			WKL20980.1	RNA polymerase-binding protein DksA	139	QYR00_04185
CP129667.1	858456	859691	1	minus	flagellar biosynthetic protein FliO			protein-coding			WKL20981.1	flagellar biosynthetic protein FliO	411	QYR00_04190
